prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
HOCOMOCOv11_core_HUMAN_mono_meme_format	OSR2_HUMAN.H11MO.0.C	.	meme.xml	6	MEME	0	0	.	.	.	9.65e-32	39	3	20	69	2.34e-38	2.11e-37
HOCOMOCOv11_core_HUMAN_mono_meme_format	OSR2_HUMAN.H11MO.0.C	.	meme.xml	6	MEME	0	0	.	.	.	9.65e-32	39	5	20	69	2.23e-32	2.01e-31
HOCOMOCOv11_core_HUMAN_mono_meme_format	OSR2_HUMAN.H11MO.0.C	.	meme.xml	6	MEME	0	0	.	.	.	9.65e-32	39	7	20	69	2.23e-32	2.01e-31
HOCOMOCOv11_core_HUMAN_mono_meme_format	OSR2_HUMAN.H11MO.0.C	.	meme.xml	6	MEME	0	0	.	.	.	9.65e-32	39	8	20	69	1.93e-26	1.73e-25
HOCOMOCOv11_core_HUMAN_mono_meme_format	OSR2_HUMAN.H11MO.0.C	.	meme.xml	6	MEME	0	0	.	.	.	9.65e-32	38	3	5	69	4.21e-08	3.79e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	OSR2_HUMAN.H11MO.0.C	.	meme.xml	6	MEME	0	0	.	.	.	9.65e-32	38	5	5	69	1.21e-06	1.09e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	OSR2_HUMAN.H11MO.0.C	.	meme.xml	6	MEME	0	0	.	.	.	9.65e-32	38	7	5	69	1.21e-06	1.09e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	OSR2_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	JUNB_HUMAN.H11MO.0.A	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.39e+00	47	7	22	1950	2.83e-07	2.55e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	OSR2_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	JUNB_HUMAN.H11MO.0.A	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.39e+00	47	2	14	1950	1.40e-06	1.26e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	OSR2_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	1.34e-19	69	2	17	138	3.19e-26	2.87e-25
