prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
dreme.xml	CNCMGCC	DREME	meme.xml	5	MEME	0	0	.	.	.	1.60e-72	9	2	39	97	3.88e-79	3.49e-78
dreme.xml	CNCMGCC	DREME	meme.xml	5	MEME	0	0	.	.	.	1.60e-72	9	6	39	97	1.90e-67	1.71e-66
dreme.xml	CNCMGCC	DREME	meme.xml	5	MEME	0	0	.	.	.	1.60e-72	9	7	39	97	1.90e-67	1.71e-66
dreme.xml	CNCMGCC	DREME	meme.xml	5	MEME	0	0	.	.	.	1.60e-72	9	8	39	97	8.24e-56	7.41e-55
dreme.xml	CNCMGCC	DREME	meme.xml	5	MEME	0	0	.	.	.	1.60e-72	41	2	8	97	4.53e-12	4.08e-11
dreme.xml	CNCMGCC	DREME	meme.xml	5	MEME	0	0	.	.	.	1.60e-72	41	6	8	97	9.85e-10	8.86e-09
dreme.xml	CNCMGCC	DREME	meme.xml	5	MEME	0	0	.	.	.	1.60e-72	41	7	8	97	9.85e-10	8.86e-09
dreme.xml	CNCMGCC	DREME	meme.xml	5	MEME	0	0	.	.	.	1.60e-72	41	8	8	97	1.82e-07	1.64e-06
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	OTX2_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	5	MEME	1.58e-09	11	2	19	841	3.26e-16	2.94e-15
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	OTX2_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	5	MEME	1.58e-09	11	6	22	841	1.12e-13	1.01e-12
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	OTX2_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	5	MEME	1.58e-09	11	7	21	841	8.59e-13	7.73e-12
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	OTX2_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	5	MEME	1.58e-09	11	8	25	841	4.12e-10	3.71e-09
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	OTX2_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	5	MEME	1.58e-09	17	0	11	841	5.15e-08	4.63e-07
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	GFI1_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	5	MEME	6.60e-05	9	2	15	878	1.38e-11	1.24e-10
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	GFI1_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	5	MEME	6.60e-05	9	6	16	878	2.05e-08	1.85e-07
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	GFI1_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	5	MEME	6.60e-05	9	7	15	878	1.09e-07	9.77e-07
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	GFI1_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	5	MEME	6.60e-05	18	0	10	878	6.05e-07	5.44e-06
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	GFI1_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	5	MEME	6.60e-05	18	5	13	878	2.49e-06	2.24e-05
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	GFI1_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	5	MEME	6.60e-05	9	8	19	878	2.93e-06	2.64e-05
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZEB1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	5	MEME	1.40e-04	17	2	22	2231	2.93e-11	2.64e-10
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZEB1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	5	MEME	1.40e-04	17	6	25	2231	1.01e-07	9.05e-07
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZEB1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	5	MEME	1.40e-04	17	7	25	2231	1.01e-07	9.05e-07
dreme.xml	CNCMGCC	DREME	meme.xml	6	MEME	0	0	.	.	.	3.50e-31	31	0	18	45	8.51e-38	7.66e-37
dreme.xml	CNCMGCC	DREME	meme.xml	6	MEME	0	0	.	.	.	3.50e-31	31	4	18	45	2.12e-32	1.90e-31
dreme.xml	CNCMGCC	DREME	meme.xml	6	MEME	0	0	.	.	.	3.50e-31	31	5	18	45	2.12e-32	1.90e-31
dreme.xml	CNCMGCC	DREME	meme.xml	6	MEME	0	0	.	.	.	3.50e-31	31	8	18	45	4.99e-27	4.49e-26
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SMCA5_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	4.06e-08	55	0	19	971	8.78e-15	7.90e-14
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SMCA5_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	4.06e-08	55	4	22	971	4.00e-12	3.60e-11
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SMCA5_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	4.06e-08	23	0	14	971	7.52e-10	6.77e-09
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SMCA5_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	4.06e-08	55	5	19	971	8.79e-10	7.91e-09
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SMCA5_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	4.06e-08	23	5	18	971	4.80e-09	4.32e-08
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SMCA5_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	4.06e-08	55	8	23	971	1.83e-07	1.65e-06
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SMCA5_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	4.06e-08	23	4	14	971	2.43e-06	2.18e-05
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TEAD1_HUMAN.H11MO.0.A	.	0	3	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.08e-06	59	1	17	1049	1.67e-12	1.51e-11
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TEAD1_HUMAN.H11MO.0.A	.	0	3	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.08e-06	27	1	15	1049	1.39e-10	1.25e-09
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TEAD1_HUMAN.H11MO.0.A	.	0	3	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.08e-06	59	6	20	1049	2.72e-10	2.45e-09
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TEAD1_HUMAN.H11MO.0.A	.	0	3	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.08e-06	59	4	19	1049	1.51e-09	1.36e-08
dreme.xml	CNCMGCC	DREME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TEAD1_HUMAN.H11MO.0.A	.	0	3	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.08e-06	27	6	18	1049	7.98e-09	7.18e-08
