prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
HOCOMOCOv11_core_HUMAN_mono_meme_format	SMAD4_HUMAN.H11MO.0.B	.	meme.xml	3	MEME	0	0	.	.	.	5.02e-50	4	2	33	155	1.22e-56	1.10e-55
HOCOMOCOv11_core_HUMAN_mono_meme_format	SMAD4_HUMAN.H11MO.0.B	.	meme.xml	3	MEME	0	0	.	.	.	5.02e-50	4	6	33	155	8.20e-47	7.38e-46
HOCOMOCOv11_core_HUMAN_mono_meme_format	SMAD4_HUMAN.H11MO.0.B	.	meme.xml	3	MEME	0	0	.	.	.	5.02e-50	4	7	33	155	8.20e-47	7.38e-46
HOCOMOCOv11_core_HUMAN_mono_meme_format	SMAD4_HUMAN.H11MO.0.B	.	meme.xml	3	MEME	0	0	.	.	.	5.02e-50	4	8	33	155	4.31e-37	3.88e-36
HOCOMOCOv11_core_HUMAN_mono_meme_format	SMAD4_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX6_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	4.61e-02	28	2	21	2801	9.75e-09	8.77e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	SMAD4_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX6_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	4.61e-02	71	2	20	2801	4.14e-08	3.73e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	SMAD4_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NKX25_HUMAN.H11MO.0.B	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	2.75e+00	11	2	35	8500	5.64e-07	5.07e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	SMAD4_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NKX25_HUMAN.H11MO.0.B	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	2.75e+00	5	7	55	8500	1.89e-06	1.70e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	SMAD4_HUMAN.H11MO.0.B	.	meme.xml	9	MEME	0	0	.	.	.	1.33e-42	62	3	29	146	3.20e-49	2.88e-48
HOCOMOCOv11_core_HUMAN_mono_meme_format	SMAD4_HUMAN.H11MO.0.B	.	meme.xml	9	MEME	0	0	.	.	.	1.33e-42	62	5	29	146	1.36e-40	1.23e-39
