prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.08e-14	11	1	22	649	2.43e-21	2.19e-20
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.08e-14	11	4	25	649	3.20e-18	2.88e-17
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.08e-14	11	6	23	649	3.38e-16	3.04e-15
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.08e-14	11	8	27	649	3.51e-13	3.16e-12
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.08e-14	10	2	14	649	7.15e-12	6.44e-11
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.08e-14	10	7	17	649	1.30e-10	1.17e-09
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.08e-14	21	2	11	649	8.84e-09	7.96e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.08e-14	10	6	14	649	3.81e-08	3.43e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.08e-14	64	2	10	649	8.04e-08	7.24e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.08e-14	20	1	10	649	8.04e-08	7.24e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.08e-14	20	4	13	649	2.22e-07	2.00e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.08e-14	20	6	13	649	2.22e-07	2.00e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.08e-14	10	8	18	649	4.69e-07	4.22e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.08e-14	21	6	12	649	1.20e-06	1.08e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	1.94e-05	9	1	24	2238	4.38e-12	3.94e-11
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	1.94e-05	9	6	33	2238	1.95e-11	1.75e-10
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	1.94e-05	9	4	32	2238	7.61e-11	6.85e-10
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	1.94e-05	9	8	45	2238	1.71e-09	1.54e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	1.94e-05	19	2	20	2238	3.49e-09	3.14e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	1.94e-05	8	2	17	2238	3.18e-07	2.86e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	1.94e-05	19	7	25	2238	4.31e-07	3.88e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F6_HUMAN.H11MO.0.A	.	1	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	2.34e-03	3	0	39	7336	4.89e-10	4.40e-09
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	9	MEME	0	0	.	.	.	5.02e-10	7	3	13	207	1.21e-16	1.09e-15
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	9	MEME	0	0	.	.	.	5.02e-10	7	5	13	207	6.84e-13	6.16e-12
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	9	MEME	0	0	.	.	.	5.02e-10	7	7	13	207	6.84e-13	6.16e-12
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	9	MEME	0	0	.	.	.	5.02e-10	8	0	8	207	1.75e-09	1.58e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	9	MEME	0	0	.	.	.	5.02e-10	17	0	8	207	1.75e-09	1.58e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	9	MEME	0	0	.	.	.	5.02e-10	17	5	10	207	2.28e-09	2.05e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	9	MEME	0	0	.	.	.	5.02e-10	7	8	13	207	2.68e-09	2.41e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	9	MEME	0	0	.	.	.	5.02e-10	17	4	9	207	2.82e-08	2.54e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	9	MEME	0	0	.	.	.	5.02e-10	8	5	9	207	2.82e-08	2.54e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	9	MEME	0	0	.	.	.	5.02e-10	18	3	7	207	3.44e-08	3.09e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	9	MEME	0	0	.	.	.	5.02e-10	17	8	11	207	1.64e-07	1.47e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	9	MEME	0	0	.	.	.	5.02e-10	8	4	8	207	3.13e-07	2.82e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	9	MEME	0	0	.	.	.	5.02e-10	18	5	7	207	3.08e-06	2.77e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	9	MEME	0	0	.	.	.	5.02e-10	18	7	7	207	3.08e-06	2.77e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	9.03e-09	12	0	12	197	2.18e-15	1.96e-14
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	9.03e-09	25	3	11	197	6.85e-14	6.17e-13
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	9.03e-09	12	4	12	197	6.28e-12	5.65e-11
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	9.03e-09	12	5	12	197	6.28e-12	5.65e-11
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	9.03e-09	25	5	12	197	6.28e-12	5.65e-11
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	9.03e-09	33	0	9	197	5.12e-11	4.61e-10
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	9.03e-09	25	7	11	197	9.90e-11	8.91e-10
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	9.03e-09	55	0	8	197	1.19e-09	1.07e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	9.03e-09	65	3	8	197	1.19e-09	1.07e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	9.03e-09	33	4	10	197	1.42e-09	1.28e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	9.03e-09	12	8	12	197	1.28e-08	1.15e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	9.03e-09	25	8	12	197	1.28e-08	1.15e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP1_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	9.03e-09	55	4	9	197	1.86e-08	1.67e-07
