prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	1.25e-06	25	0	10	163	3.00e-13	2.70e-12
HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	1.25e-06	49	3	10	163	3.00e-13	2.70e-12
HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	1.25e-06	25	4	11	163	1.32e-11	1.19e-10
HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	1.25e-06	25	5	10	163	2.31e-10	2.08e-09
HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	1.25e-06	49	5	10	163	2.31e-10	2.08e-09
HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	1.25e-06	49	7	10	163	2.31e-10	2.08e-09
HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	1.25e-06	25	8	11	163	1.52e-08	1.37e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	1.25e-06	49	8	11	163	1.52e-08	1.37e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	1.25e-06	60	3	6	163	1.48e-07	1.33e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	meme.xml	9	MEME	0	0	.	.	.	3.37e-04	12	3	8	140	8.11e-11	7.30e-10
HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	meme.xml	9	MEME	0	0	.	.	.	3.37e-04	12	5	8	140	1.63e-08	1.47e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	meme.xml	9	MEME	0	0	.	.	.	3.37e-04	12	7	8	140	1.63e-08	1.47e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	meme.xml	9	MEME	0	0	.	.	.	3.37e-04	103	2	6	140	6.10e-08	5.49e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	meme.xml	9	MEME	0	0	.	.	.	3.37e-04	19	5	7	140	2.41e-07	2.17e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	meme.xml	9	MEME	0	0	.	.	.	3.37e-04	103	6	7	140	2.41e-07	2.17e-06
