prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN134_HUMAN.H11MO.0.C	.	meme.xml	3	MEME	0	0	.	.	.	3.56e-33	10	3	20	60	8.65e-40	7.79e-39
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN134_HUMAN.H11MO.0.C	.	meme.xml	3	MEME	0	0	.	.	.	3.56e-33	10	5	20	60	8.38e-34	7.54e-33
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN134_HUMAN.H11MO.0.C	.	meme.xml	3	MEME	0	0	.	.	.	3.56e-33	10	7	20	60	8.38e-34	7.54e-33
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN134_HUMAN.H11MO.0.C	.	meme.xml	3	MEME	0	0	.	.	.	3.56e-33	10	8	20	60	7.50e-28	6.75e-27
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN134_HUMAN.H11MO.0.C	.	meme.xml	9	MEME	0	0	meme.xml	3	MEME	1.26e-03	33	3	6	58	3.04e-10	2.74e-09
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN134_HUMAN.H11MO.0.C	.	meme.xml	9	MEME	0	0	meme.xml	3	MEME	1.26e-03	33	5	6	58	1.78e-08	1.60e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN134_HUMAN.H11MO.0.C	.	meme.xml	9	MEME	0	0	meme.xml	3	MEME	1.26e-03	33	7	6	58	1.78e-08	1.60e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN134_HUMAN.H11MO.0.C	.	meme.xml	9	MEME	0	0	meme.xml	3	MEME	1.26e-03	82	1	4	58	7.61e-07	6.85e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN134_HUMAN.H11MO.0.C	.	meme.xml	9	MEME	0	0	meme.xml	3	MEME	1.26e-03	33	8	6	58	9.47e-07	8.52e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN134_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	TEAD1_HUMAN.H11MO.0.A	.	0	3	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	3.16e-02	26	2	13	1021	6.55e-09	5.89e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN134_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	TEAD1_HUMAN.H11MO.0.A	.	0	3	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	3.16e-02	26	7	17	1021	2.75e-08	2.48e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN134_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	TEAD1_HUMAN.H11MO.0.A	.	0	3	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	3.16e-02	26	6	15	1021	6.11e-07	5.50e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN134_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	TEAD1_HUMAN.H11MO.0.A	.	0	3	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	3.16e-02	26	8	22	1021	6.83e-07	6.15e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN134_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F3_HUMAN.H11MO.0.A	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	7.39e-02	28	3	20	2683	1.53e-08	1.38e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN134_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F3_HUMAN.H11MO.0.A	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	7.39e-02	28	7	26	2683	7.19e-07	6.47e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN134_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F3_HUMAN.H11MO.0.A	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	7.39e-02	3	0	16	2683	3.89e-06	3.51e-05
