prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	meme.xml	3	MEME	0	0	.	.	.	4.11e-31	12	0	23	136	9.99e-38	8.99e-37
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	meme.xml	3	MEME	0	0	.	.	.	4.11e-31	12	4	23	136	6.69e-31	6.02e-30
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	meme.xml	3	MEME	0	0	.	.	.	4.11e-31	12	5	23	136	6.69e-31	6.02e-30
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	meme.xml	3	MEME	0	0	.	.	.	4.11e-31	12	8	23	136	3.58e-24	3.22e-23
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	meme.xml	3	MEME	0	0	.	.	.	4.11e-31	44	0	10	136	5.28e-14	4.76e-13
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	meme.xml	3	MEME	0	0	.	.	.	4.11e-31	44	4	10	136	4.27e-11	3.84e-10
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	meme.xml	3	MEME	0	0	.	.	.	4.11e-31	44	5	10	136	4.27e-11	3.84e-10
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	meme.xml	3	MEME	0	0	.	.	.	4.11e-31	44	8	10	136	2.73e-08	2.45e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	meme.xml	3	MEME	0	0	.	.	.	4.11e-31	4	2	5	136	1.20e-06	1.08e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	meme.xml	3	MEME	0	0	.	.	.	4.11e-31	4	7	6	136	2.75e-06	2.47e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	1.27e-08	38	1	15	447	2.85e-15	2.57e-14
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	1.27e-08	38	6	16	447	4.44e-12	4.00e-11
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	1.27e-08	38	4	15	447	4.32e-11	3.89e-10
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	1.27e-08	38	8	18	447	2.18e-09	1.96e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	1.27e-08	70	1	8	447	3.46e-07	3.11e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	3.21e-05	36	1	22	1908	7.25e-12	6.52e-11
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	3.21e-05	36	4	24	1908	9.08e-08	8.17e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	3.21e-05	36	6	24	1908	9.08e-08	8.17e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	meme.xml	9	MEME	0	0	meme.xml	3	MEME	1.75e-04	35	0	8	129	4.22e-11	3.80e-10
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	meme.xml	9	MEME	0	0	meme.xml	3	MEME	1.75e-04	35	4	8	129	8.68e-09	7.81e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	meme.xml	9	MEME	0	0	meme.xml	3	MEME	1.75e-04	35	5	8	129	8.68e-09	7.81e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	meme.xml	9	MEME	0	0	meme.xml	3	MEME	1.75e-04	67	0	5	129	8.95e-07	8.05e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	meme.xml	9	MEME	0	0	meme.xml	3	MEME	1.75e-04	35	8	8	129	1.43e-06	1.29e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZSC31_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	3.29e-02	21	0	21	2633	7.28e-09	6.55e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZSC31_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	3.29e-02	21	4	28	2633	1.95e-07	1.76e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NKX21_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	4.36e-02	28	0	26	4236	8.96e-09	8.07e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NKX21_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	4.36e-02	28	4	34	4236	1.44e-06	1.29e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NKX21_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	4.36e-02	28	5	33	4236	3.38e-06	3.04e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F6_HUMAN.H11MO.0.A	.	1	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	1.63e-01	30	0	32	6339	3.40e-08	3.06e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F6_HUMAN.H11MO.0.A	.	1	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	1.63e-01	30	5	47	6339	4.48e-07	4.03e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN274_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	1.84e-01	21	0	12	928	4.12e-08	3.71e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZIC3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN274_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	1.84e-01	21	4	14	928	2.22e-06	2.00e-05
