prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	meme.xml	6	MEME	0	0	.	.	.	1.90e-01	11	0	4	29	4.61e-08	4.15e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	meme.xml	6	MEME	0	0	.	.	.	1.90e-01	11	4	4	29	7.08e-07	6.38e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	meme.xml	6	MEME	0	0	.	.	.	1.90e-01	11	5	4	29	7.08e-07	6.38e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	6.63e-01	16	1	5	92	1.57e-07	1.42e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	6.63e-01	41	1	5	92	1.57e-07	1.42e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	6.63e-01	41	4	6	92	2.53e-07	2.28e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	6.63e-01	16	4	5	92	4.35e-06	3.92e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	6.63e-01	16	6	5	92	4.35e-06	3.92e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	6.63e-01	41	6	5	92	4.35e-06	3.92e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	6.49e+00	24	1	6	261	1.47e-06	1.32e-05
