prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F4_HUMAN.H11MO.0.A	.	meme.xml	3	MEME	0	0	.	.	.	2.24e-34	10	3	23	101	5.43e-41	4.89e-40
HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F4_HUMAN.H11MO.0.A	.	meme.xml	3	MEME	0	0	.	.	.	2.24e-34	10	7	24	101	5.26e-36	4.73e-35
HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F4_HUMAN.H11MO.0.A	.	meme.xml	3	MEME	0	0	.	.	.	2.24e-34	10	5	23	101	3.90e-34	3.51e-33
HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F4_HUMAN.H11MO.0.A	.	meme.xml	3	MEME	0	0	.	.	.	2.24e-34	10	8	24	101	6.49e-29	5.84e-28
HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F4_HUMAN.H11MO.0.A	.	meme.xml	3	MEME	0	0	.	.	.	2.24e-34	36	3	5	101	2.81e-07	2.53e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F4_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	5.94e-24	13	0	18	101	1.43e-30	1.29e-29
HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F4_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	5.94e-24	13	4	18	101	3.19e-25	2.88e-24
HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F4_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	5.94e-24	13	5	18	101	3.19e-25	2.88e-24
HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F4_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	5.94e-24	13	8	18	101	6.06e-20	5.45e-19
HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F4_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	5.94e-24	39	0	8	101	5.89e-12	5.30e-11
HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F4_HUMAN.H11MO.0.A	.	meme.xml	4	MEME	0	0	.	.	.	5.94e-24	39	4	8	101	1.27e-09	1.15e-08
