prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	meme.xml	3	MEME	0	0	.	.	.	2.34e-07	23	0	9	92	5.68e-14	5.11e-13
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	meme.xml	3	MEME	0	0	.	.	.	2.34e-07	23	4	9	92	2.49e-11	2.24e-10
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	meme.xml	3	MEME	0	0	.	.	.	2.34e-07	23	5	9	92	2.49e-11	2.24e-10
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	meme.xml	3	MEME	0	0	.	.	.	2.34e-07	23	8	9	92	9.36e-09	8.43e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	2.24e-04	49	1	12	501	5.02e-11	4.51e-10
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	2.24e-04	49	6	13	501	1.24e-08	1.12e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	2.24e-04	49	4	12	501	8.73e-08	7.85e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	EGR1_HUMAN.H11MO.0.A	.	4	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	3	MEME	6.72e+00	47	6	61	9332	1.43e-06	1.29e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	5.46e-02	17	3	6	108	1.32e-08	1.18e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN563_HUMAN.H11MO.0.C	.	meme.xml	4	MEME	0	0	.	.	.	5.46e-02	17	5	6	108	7.05e-07	6.34e-06
