prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
HOCOMOCOv11_core_HUMAN_mono_meme_format	ATOH1_HUMAN.H11MO.0.B	.	meme.xml	5	MEME	0	0	.	.	.	2.20e-02	81	3	5	46	5.34e-09	4.81e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	ATOH1_HUMAN.H11MO.0.B	.	meme.xml	5	MEME	0	0	.	.	.	2.20e-02	81	5	5	46	1.59e-07	1.43e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ATOH1_HUMAN.H11MO.0.B	.	meme.xml	5	MEME	0	0	.	.	.	2.20e-02	81	7	5	46	1.59e-07	1.43e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ATOH1_HUMAN.H11MO.0.B	.	meme.xml	5	MEME	0	0	.	.	.	2.20e-02	15	1	4	46	3.08e-07	2.77e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ATOH1_HUMAN.H11MO.0.B	.	meme.xml	5	MEME	0	0	.	.	.	2.20e-02	15	8	5	46	4.43e-06	3.99e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	ATOH1_HUMAN.H11MO.0.B	.	meme.xml	5	MEME	0	0	.	.	.	2.20e-02	81	8	5	46	4.43e-06	3.99e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	ATOH1_HUMAN.H11MO.0.B	.	meme.xml	5	MEME	0	0	.	.	.	2.20e-02	15	4	4	46	4.60e-06	4.14e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	ATOH1_HUMAN.H11MO.0.B	.	meme.xml	5	MEME	0	0	.	.	.	2.20e-02	15	6	4	46	4.60e-06	4.14e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	ATOH1_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	LHX2_HUMAN.H11MO.0.A	.	2	3	.	.	.	2.54e+00	58	4	17	1290	5.21e-07	4.69e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ATOH1_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	BATF3_HUMAN.H11MO.0.B	.	1	2	.	.	.	2.63e+00	131	3	12	1254	5.67e-07	5.10e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ATOH1_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	BATF3_HUMAN.H11MO.0.B	.	1	2	.	.	.	2.63e+00	131	5	16	1254	2.62e-06	2.36e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	ATOH1_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	BATF3_HUMAN.H11MO.0.B	.	1	2	.	.	.	2.63e+00	131	7	16	1254	2.62e-06	2.36e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	ATOH1_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	CTCF_HUMAN.H11MO.0.A	.	2	1	.	.	.	3.27e+00	13	1	8	509	7.15e-07	6.43e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	ATOH1_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	CTCFL_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	CTCF_HUMAN.H11MO.0.A	.	6.90e+00	14	1	9	747	1.50e-06	1.35e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	ATOH1_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	LYL1_HUMAN.H11MO.0.A	.	1	2	.	.	.	6.29e+00	2	1	17	2694	1.33e-06	1.20e-05
##
# Detailed descriptions of columns in this file:
#
# prim_db:	The name of the database (file name) that contains the primary motif.
# prim_id:	A name for the primary motif that is unique in the motif database file.
# prim_alt:	An alternate name of the primary motif that may be provided
#		in the motif database file.
# sec_db:	The name of the database (file name) that contains the secondary motif.
# sec_id:	A name for the motif that is unique in the motif database file.
# sec_alt:	An alternate name of the secondary motif that may be provided
#		in the motif database file.
# trim_left:	Number of positions trimmed from left of secondary motif
# trim_right:	Number of positions trimmed from right of secondary motif
# If the next three fields are not blank, the motif is redundant with a more significant ('parent') motif.
# red_db:	The database (file name) that contains the parent motif.
# red_id:	A name for the parent motif that is unique in the motif database file.
# red_alt:	An alternate name of the parent motif that may be provided
#		in the motif database file.
# E-value:	The expected number motifs that would have least one
#		spacing as enriched as the best spacing for this secondary.
#		The E-value is the best spacing p-value multiplied by the number of motifs in the
#		input database(s).
# gap:		The distance between the edge of the primary and the (trimmed) secondary motif.
# orient:	The (combination) of quadrants for which occurrences
#		of this spacing are combined.
# count:	The number of occurrences of the secondary motif with the
#		given spacing and orientation to the primary motif.
# total:	The total number of occurrences of the secondary motif within the
#		margins around the best primary motif occurrence.
# adj_p-value:	The p-value of the gap and orientation, adjusted for
#		nine combinations of quadrants times the number of gaps tested
#		(as controlled by the -range switch).
# p-value:	The p-value of the gap and orientation adjusted only for the number of gaps tested.
