prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
HOCOMOCOv11_core_HUMAN_mono_meme_format	NF2L1_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	2.19e-04	16	2	12	500	4.90e-11	4.41e-10
HOCOMOCOv11_core_HUMAN_mono_meme_format	NF2L1_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	2.19e-04	16	6	13	500	1.21e-08	1.09e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	NF2L1_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	2.19e-04	19	1	9	500	8.06e-08	7.25e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	NF2L1_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	2.19e-04	16	7	12	500	8.55e-08	7.69e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	NF2L1_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	2.19e-04	126	5	11	500	5.55e-07	5.00e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	NF2L1_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	2.19e-04	19	6	10	500	3.31e-06	2.98e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	NF2L1_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F6_HUMAN.H11MO.0.A	.	1	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	6.48e-02	8	3	30	5455	1.35e-08	1.22e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	NF2L1_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F6_HUMAN.H11MO.0.A	.	1	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	6.48e-02	8	5	40	5455	2.80e-06	2.52e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	NF2L1_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	1.30e-01	14	2	16	1659	2.95e-08	2.66e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	NF2L1_HUMAN.H11MO.0.C	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	1.30e-01	14	6	21	1659	3.87e-07	3.48e-06
