prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
HOCOMOCOv11_core_HUMAN_mono_meme_format	PKNX1_HUMAN.H11MO.0.B	.	meme.xml	6	MEME	0	0	.	.	.	4.61e-46	9	1	26	69	1.12e-52	1.01e-51
HOCOMOCOv11_core_HUMAN_mono_meme_format	PKNX1_HUMAN.H11MO.0.B	.	meme.xml	6	MEME	0	0	.	.	.	4.61e-46	9	4	26	69	6.90e-45	6.21e-44
HOCOMOCOv11_core_HUMAN_mono_meme_format	PKNX1_HUMAN.H11MO.0.B	.	meme.xml	6	MEME	0	0	.	.	.	4.61e-46	9	6	26	69	6.90e-45	6.21e-44
HOCOMOCOv11_core_HUMAN_mono_meme_format	PKNX1_HUMAN.H11MO.0.B	.	meme.xml	6	MEME	0	0	.	.	.	4.61e-46	9	8	26	69	3.90e-37	3.51e-36
HOCOMOCOv11_core_HUMAN_mono_meme_format	PKNX1_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	SMCA5_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.85e-14	0	1	25	1059	1.48e-20	1.33e-19
HOCOMOCOv11_core_HUMAN_mono_meme_format	PKNX1_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	SMCA5_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.85e-14	0	6	27	1059	1.64e-15	1.48e-14
HOCOMOCOv11_core_HUMAN_mono_meme_format	PKNX1_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	SMCA5_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.85e-14	0	4	26	1059	1.17e-14	1.05e-13
HOCOMOCOv11_core_HUMAN_mono_meme_format	PKNX1_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	SMCA5_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.85e-14	0	8	31	1059	2.47e-11	2.22e-10
HOCOMOCOv11_core_HUMAN_mono_meme_format	PKNX1_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NKX21_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.83e-12	3	1	30	2032	3.76e-19	3.38e-18
HOCOMOCOv11_core_HUMAN_mono_meme_format	PKNX1_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NKX21_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.83e-12	3	6	37	2032	2.11e-16	1.90e-15
HOCOMOCOv11_core_HUMAN_mono_meme_format	PKNX1_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NKX21_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.83e-12	3	4	32	2032	6.75e-13	6.08e-12
HOCOMOCOv11_core_HUMAN_mono_meme_format	PKNX1_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NKX21_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.83e-12	3	8	41	2032	5.09e-10	4.58e-09
