prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	meme.xml	6	MEME	0	0	.	.	.	1.04e-17	11	2	16	136	2.54e-24	2.28e-23
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	meme.xml	6	MEME	0	0	.	.	.	1.04e-17	11	6	16	136	1.32e-19	1.18e-18
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	meme.xml	6	MEME	0	0	.	.	.	1.04e-17	11	7	16	136	1.32e-19	1.18e-18
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	meme.xml	6	MEME	0	0	.	.	.	1.04e-17	11	8	16	136	5.40e-15	4.86e-14
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	0	0	.	.	.	6.87e-03	2	3	20	2220	1.48e-09	1.34e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	0	0	.	.	.	6.87e-03	2	7	23	2220	1.64e-06	1.48e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIC_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	NFIA_HUMAN.H11MO.0.C	.	1.79e+00	2	2	18	2638	3.87e-07	3.48e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	meme.xml	1	MEME	0	0	.	.	.	1.12e-02	122	6	55	6411	2.43e-09	2.19e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	meme.xml	1	MEME	0	0	.	.	.	1.12e-02	122	2	29	6411	1.78e-06	1.60e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXJ3_HUMAN.H11MO.0.A	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	1	MEME	2.07e-01	125	6	21	1541	4.37e-08	3.93e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXJ3_HUMAN.H11MO.0.A	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	1	MEME	2.07e-01	125	2	13	1541	7.65e-07	6.89e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	meme.xml	5	MEME	0	0	.	.	.	2.09e-02	88	2	7	155	5.08e-09	4.57e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	meme.xml	5	MEME	0	0	.	.	.	2.09e-02	88	7	8	155	3.79e-08	3.41e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	meme.xml	5	MEME	0	0	.	.	.	2.09e-02	88	6	7	155	4.98e-07	4.48e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	meme.xml	5	MEME	0	0	.	.	.	2.09e-02	88	8	9	155	7.59e-07	6.84e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NDF2_HUMAN.H11MO.0.B	.	0	0	.	.	.	3.56e-01	6	3	18	2442	7.37e-08	6.63e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NDF2_HUMAN.H11MO.0.B	.	0	0	.	.	.	3.56e-01	6	5	23	2442	3.64e-06	3.27e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NDF2_HUMAN.H11MO.0.B	.	0	0	.	.	.	3.56e-01	6	7	23	2442	3.64e-06	3.27e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NDF2_HUMAN.H11MO.0.B	.	0	0	.	.	.	3.56e-01	115	7	23	2442	3.64e-06	3.27e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NKX21_HUMAN.H11MO.0.A	.	1	1	.	.	.	2.53e+00	5	2	20	3415	5.21e-07	4.69e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NKX21_HUMAN.H11MO.0.A	.	1	1	.	.	.	2.53e+00	5	6	30	3415	8.57e-07	7.72e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	MTF1_HUMAN.H11MO.0.C	.	0	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	NKX21_HUMAN.H11MO.0.A	.	4.97e+00	1	6	8	273	1.08e-06	9.72e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	MTF1_HUMAN.H11MO.0.C	.	0	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	NKX21_HUMAN.H11MO.0.A	.	4.97e+00	1	2	6	273	1.53e-06	1.38e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NDF1_HUMAN.H11MO.0.A	.	0	0	.	.	.	3.30e+00	5	8	26	1333	6.91e-07	6.22e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NDF1_HUMAN.H11MO.0.A	.	0	0	.	.	.	3.30e+00	5	3	11	1333	4.07e-06	3.66e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZSC31_HUMAN.H11MO.0.C	.	0	0	.	.	.	4.34e+00	2	2	14	1741	9.64e-07	8.68e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	RXRA_HUMAN.H11MO.0.A	.	2	0	.	.	.	4.41e+00	33	3	26	5111	9.79e-07	8.81e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	SP1_HUMAN.H11MO.0.A	.	1	0	.	.	.	5.30e+00	65	6	18	1376	1.21e-06	1.08e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	FOXO1_HUMAN.H11MO.0.A	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN449_HUMAN.H11MO.0.C	.	1	0	.	.	.	9.19e+00	2	6	21	2006	1.94e-06	1.74e-05
##
# Detailed descriptions of columns in this file:
#
# prim_db:	The name of the database (file name) that contains the primary motif.
# prim_id:	A name for the primary motif that is unique in the motif database file.
# prim_alt:	An alternate name of the primary motif that may be provided
#		in the motif database file.
# sec_db:	The name of the database (file name) that contains the secondary motif.
# sec_id:	A name for the motif that is unique in the motif database file.
# sec_alt:	An alternate name of the secondary motif that may be provided
#		in the motif database file.
# trim_left:	Number of positions trimmed from left of secondary motif
# trim_right:	Number of positions trimmed from right of secondary motif
# If the next three fields are not blank, the motif is redundant with a more significant ('parent') motif.
# red_db:	The database (file name) that contains the parent motif.
# red_id:	A name for the parent motif that is unique in the motif database file.
# red_alt:	An alternate name of the parent motif that may be provided
#		in the motif database file.
# E-value:	The expected number motifs that would have least one
#		spacing as enriched as the best spacing for this secondary.
#		The E-value is the best spacing p-value multiplied by the number of motifs in the
#		input database(s).
# gap:		The distance between the edge of the primary and the (trimmed) secondary motif.
# orient:	The (combination) of quadrants for which occurrences
#		of this spacing are combined.
# count:	The number of occurrences of the secondary motif with the
#		given spacing and orientation to the primary motif.
# total:	The total number of occurrences of the secondary motif within the
#		margins around the best primary motif occurrence.
# adj_p-value:	The p-value of the gap and orientation, adjusted for
#		nine combinations of quadrants times the number of gaps tested
#		(as controlled by the -range switch).
# p-value:	The p-value of the gap and orientation adjusted only for the number of gaps tested.
