prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	meme.xml	4	MEME	0	0	.	.	.	7.02e-16	18	0	13	76	1.69e-22	1.52e-21
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	meme.xml	4	MEME	0	0	.	.	.	7.02e-16	18	4	13	76	1.23e-18	1.11e-17
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	meme.xml	4	MEME	0	0	.	.	.	7.02e-16	18	5	13	76	1.23e-18	1.11e-17
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	meme.xml	4	MEME	0	0	.	.	.	7.02e-16	18	8	13	76	7.91e-15	7.12e-14
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	meme.xml	4	MEME	0	0	.	.	.	7.02e-16	5	0	4	76	2.23e-06	2.01e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NKX31_HUMAN.H11MO.0.C	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.01e-02	11	1	17	1683	2.11e-09	1.90e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NKX31_HUMAN.H11MO.0.C	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.01e-02	11	6	20	1683	5.04e-07	4.54e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	NKX31_HUMAN.H11MO.0.C	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.01e-02	11	4	19	1683	1.73e-06	1.56e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ALX1_HUMAN.H11MO.0.B	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.58e-02	16	1	13	949	3.33e-09	2.99e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ALX1_HUMAN.H11MO.0.B	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.58e-02	16	4	15	949	3.03e-07	2.73e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ALX1_HUMAN.H11MO.0.B	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.58e-02	127	5	14	949	1.38e-06	1.24e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ALX1_HUMAN.H11MO.0.B	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.58e-02	16	6	14	949	1.38e-06	1.24e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ALX1_HUMAN.H11MO.0.B	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.58e-02	16	8	20	949	2.92e-06	2.63e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	OTX2_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.76e-01	19	1	12	994	3.65e-08	3.29e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	JUN_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.65e-01	32	4	16	953	5.49e-08	4.94e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	JUN_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.65e-01	32	1	11	953	1.72e-07	1.54e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	JUN_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.65e-01	32	6	14	953	1.24e-06	1.11e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	SMAD4_HUMAN.H11MO.0.B	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	3.28e-01	28	0	15	1664	6.95e-08	6.25e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	SMAD4_HUMAN.H11MO.0.B	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	3.28e-01	28	5	20	1664	5.25e-07	4.73e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	JUNB_HUMAN.H11MO.0.A	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	5.21e-01	33	4	19	1409	1.06e-07	9.58e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	JUNB_HUMAN.H11MO.0.A	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	5.21e-01	33	1	13	1409	2.02e-07	1.82e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	JUND_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	7.58e-01	32	4	16	1034	1.57e-07	1.41e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	JUND_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	7.58e-01	32	1	11	1034	3.72e-07	3.35e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	FOSB_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	7.02e+00	33	4	20	1850	1.44e-06	1.30e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	FOSB_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	7.02e+00	33	1	13	1850	3.51e-06	3.15e-05
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	meme.xml	9	MEME	0	0	.	.	.	2.04e-09	25	3	9	56	4.92e-16	4.43e-15
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	meme.xml	9	MEME	0	0	.	.	.	2.04e-09	25	5	9	56	2.31e-13	2.08e-12
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	meme.xml	9	MEME	0	0	.	.	.	2.04e-09	25	7	9	56	2.31e-13	2.08e-12
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	meme.xml	9	MEME	0	0	.	.	.	2.04e-09	25	8	9	56	9.93e-11	8.94e-10
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	CEBPB_HUMAN.H11MO.0.A	.	1	1	.	.	.	6.02e-06	37	2	14	611	1.25e-12	1.13e-11
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	CEBPB_HUMAN.H11MO.0.A	.	1	1	.	.	.	6.02e-06	37	6	16	611	1.42e-10	1.27e-09
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	CEBPB_HUMAN.H11MO.0.A	.	1	1	.	.	.	6.02e-06	37	7	15	611	1.08e-09	9.70e-09
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	CEBPB_HUMAN.H11MO.0.A	.	1	1	.	.	.	6.02e-06	37	8	17	611	3.17e-07	2.86e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	CEBPA_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	CEBPB_HUMAN.H11MO.0.A	.	3.18e-04	37	2	14	830	6.63e-11	5.97e-10
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	CEBPA_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	CEBPB_HUMAN.H11MO.0.A	.	3.18e-04	37	6	16	830	9.72e-09	8.75e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	CEBPA_HUMAN.H11MO.0.A	.	1	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	CEBPB_HUMAN.H11MO.0.A	.	3.18e-04	37	7	16	830	9.72e-09	8.75e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.25e-05	28	2	10	219	2.81e-12	2.53e-11
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.25e-05	28	6	10	219	2.01e-09	1.81e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.25e-05	28	7	10	219	2.01e-09	1.81e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	.	.	.	1.25e-05	28	8	10	219	9.98e-07	8.98e-06
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ATF2_HUMAN.H11MO.0.B	.	0	0	.	.	.	3.72e-02	2	6	19	1150	7.81e-09	7.03e-08
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ATF2_HUMAN.H11MO.0.B	.	0	0	.	.	.	3.72e-02	2	2	13	1150	2.95e-08	2.65e-07
HOCOMOCOv11_core_HUMAN_mono_meme_format	GLI3_HUMAN.H11MO.0.B	.	HOCOMOCOv11_core_HUMAN_mono_meme_format	ATF2_HUMAN.H11MO.0.B	.	0	0	.	.	.	3.72e-02	16	0	11	1150	1.14e-06	1.03e-05
